"","plot","species","year","abundance","SLA","Height","Seed_mass","beta_contrib","phylo_dist","site","siteyear","mpd","sd.mpd","csMSPD"
"1","A1","Calluna vulgaris",2021,1,11.2354173508484,0.779285714285714,0.0356363636363636,0.0110919506546055,119.165507,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.13369059864496
"2","A1","Mercurialis annua",2023,1,48.063,0.26875,1.53333333333333,0.0388690838098254,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"3","A1","Rhododendron ponticum",2022,2,6.38461603983751,3,0.2,0.0390807142282091,107.609468,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.64795091108175
"4","A1","Sorbus aucuparia",2021,1,10.7430853767383,8.70430268589744,15.6541576,0.0092355024848214,119.165507,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.13369059864496
"5","A1","Tussilago farfara",2022,1,19.625,0.16375,0.346666666666667,0.00558149109349745,107.609468,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.64795091108175
"6","A10","Aegopodium podagraria",2023,1,27.8824242421053,0.578125,2.3615,0.0043187870899806,210.7857455,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.153790649939922
"7","A10","Cytisus scoparius",2023,1,12.4571451724936,1.20555555555556,80.494895498538,0.0043187870899806,183.191235166667,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.545506736762873
"8","A10","Dianthus barbatus",2022,1,17.146,0.375,1.05666666666667,0.00558149109349745,157.241855333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.844606325757763
"9","A10","Dryopteris filix-mas",2023,1,24.2,0.75,NA,0.0043187870899806,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"10","A10","Epilobium hirsutum",2022,1,26.2435548666667,1.02145454545455,0.101333333333333,0.0109799824790114,158.887341333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.817972662955115
"11","A10","Grimmia pulvinata",2023,1,NA,NA,NA,0.0043187870899806,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"12","A10","Iris foetidissima",2023,1,10.3181818181818,NA,83.5066666666667,0.0043187870899806,313.8054035,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,1.3086182426307
"13","A10","Malva neglecta",2021,1,23.7,0.3,2.26,0.00612488026844626,119.1655065,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.13369060258568
"14","A10","Phacelia tanacetifolia",2021,1,29.616,0.601428571428571,1.66857142857143,0.00612488026844626,119.1655065,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.13369060258568
"15","A10","Pilosella officinarum",2023,1,14.4839690928571,0.0206428571428571,0.19,0.0043187870899806,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"16","A10","Prunella vulgaris",2022,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0212774256934289,157.241855333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.844606325757763
"17","A10","Rudbeckia fulgida",2021,1,NA,NA,0.5,0.0158579475862891,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"18","A10","Ulex europaeus",2023,1,6.45583426547353,1.18,6.614712,0.0043187870899806,183.1912345,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.545506746226497
"19","A10","Vinca major",2023,1,15.01537,0.293333333333333,19.4088,0.0043187870899806,176.909617166667,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.634677038832131
"20","A10","Vinca minor",2023,1,24.7,0.505,6.13,0.0043187870899806,176.909617166667,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.634677038832131
"21","A2","Beta vulgaris",2022,1,21.9313216711111,1.01364285714286,19.7249405940594,0.0083722366402462,116.6972765,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.50085660143461
"22","A2","Prunus padus",2021,1,20.8324271686957,8.14285714285714,106.666274444444,0.0183746408053389,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"23","A2","Rhododendron ponticum",2022,1,6.38461603983751,3,0.2,0.0390807142282091,116.6972765,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.50085660143461
"24","A3","Epilobium tetragonum",2022,1,15.9,0.465625,0.114,0.0083722366402462,119.165506,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.46090609913769
"25","A3","Impatiens glandulifera",2021,1,38.3,1.44444444444444,9.37,0.00618693571404846,181.4199798,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.643036669077597
"26","A3","Pentaglottis sempervirens",2021,1,25.302,0.51,NA,0.0264662636169636,179.5247872,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.657973486540728
"27","A3","Pittosporum tenuifolium",2022,1,NA,NA,11.9788888888889,0.0137295997799246,119.165506,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.46090609913769
"28","A3","Prunus laurocerasus",2021,2,5.70778291362008,5.42536,250.098571428571,0.0567064397131898,152.2849638,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.872662099114298
"29","A3","Prunus spinosa",2021,2,13.6342957207919,2.308,199.474305176471,0.00524989737295397,152.2849638,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.872662099114298
"30","A3","Sonchus oleraceus",2021,1,37.9652151821053,1.03409090909091,0.303702928571429,0.00262494868647698,179.5247878,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.657973481811873
"31","A5","Alliaria petiolata",2022,2,47.0135,0.561111111111111,2.70525,0.0947240774589164,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"32","A6","Lathraea clandestina",2022,1,NA,NA,NA,0.0041861183201231,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"33","A6","Mercurialis perennis",2022,1,25.6833333333333,0.244444444444444,5.82333333333333,0.0115055250036609,158.887341666667,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.817972657559816
"34","A6","Oenanthe crocata",2022,1,41.6,0.8,3.46,0.0041861183201231,148.024663,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.993794828481672
"35","A6","Stachys sylvatica",2022,1,46.49625,0.525,1.47125,0.00464574236104061,148.024663333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.993794823086374
"36","A7","Alliaria petiolata",2021,1,47.0135,0.561111111111111,2.70525,0.0183746408053389,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"37","A7","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525,0.0947240774589164,157.800163,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.835569616764716
"38","A7","Allium ursinum",2022,1,37.25,0.31875,5.31833333333333,0.0041861183201231,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"39","A7","Mercurialis perennis",2022,1,25.6833333333333,0.244444444444444,5.82333333333333,0.0115055250036609,157.800162666667,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.835569622160014
"40","A7","Vinca minor",2022,1,24.7,0.505,6.13,0.0041861183201231,158.887341,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.817972668350413
"41","A9","Cirsium vulgare",2022,1,14.7780548465484,0.895469428571429,2.60755653333333,0.0167444732804924,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"42","A9","Corylus avellana",2021,1,19.4326653124865,4.14457575757576,1096.23131416667,0.0355029789215102,117.04267,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.15042157826834
"43","A9","Fagus sylvatica",2021,1,15.1312086914368,23.9347058823529,246.218081555556,0.0136205209651159,117.042670333333,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.1504215756412
"44","A9","Salix purpurea",2021,1,6.23995392641904,2.95250909090909,0.09,0.00612488026844627,151.011483666667,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.88269893668665
"45","B1","Corylus maxima",2022,1,NA,4,NA,0.0083722366402462,106.9953925,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.65789027234181
"46","B1","Oxalis tetraphylla",2021,1,NA,NA,NA,0.00918732040266945,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"47","B1","Pentaglottis sempervirens",2023,1,25.302,0.51,NA,0.0388690838098254,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"48","B1","Trifolium micranthum",2022,1,32.3871428571429,0.055625,0.55,0.0083722366402462,106.9953925,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.65789027234181
"49","B1","Viburnum tinus",2021,1,8.45900085106383,6,47.665,0.0182014467548761,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"50","B10","Erica tetralix",2022,1,11.01625,0.405,0.0228,0.0072717907198384,251.044324333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,0.673670541624798
"51","B10","Eriophorum angustifolium",2022,1,9.0774073775249,0.2279,0.446666666666667,0.00611960728108724,217.211479666667,"Silwood","Silwood.2022",209.423483329602,61.782189411679,0.126055687103778
"52","B10","Narthecium ossifragum",2022,1,24.15,0.165,0.092,0.00864426484728026,217.21148,"Silwood","Silwood.2022",209.423483329602,61.782189411679,0.126055692499076
"53","B10","Origanum vulgare",2021,1,22.935594005,0.409090909090909,0.109777777777778,0.00612488026844627,148.024664,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.906239330500074
"54","B10","Potentilla erecta",2021,1,26.2880392462963,0.168727272727273,0.3382,0.00832368568150728,158.887344,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.820625937792444
"55","B10","Pteridium aquilinum",2023,1,17.7984489515385,1.13571428571429,NA,0.00971727095245634,390.7025415,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,2.4002065919575
"56","B10","Rhytidiadelphus squarrosus",2023,1,NA,NA,NA,0.0115102032609075,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"57","B10","Sedum album",2023,1,15.6584066666667,0.109444444444444,0.0307345,0.00971727095245634,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"58","B10","Tussilago farfara",2021,1,19.625,0.16375,0.346666666666667,0.00612488026844627,148.024664,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.906239330500074
"59","B10","Verbena bonariensis",2023,1,NA,NA,NA,0.00971727095245634,390.7025415,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,2.4002065919575
"60","B3","Glechoma hederacea",2021,1,35.1604444414286,0.2425,0.69,0.0414344582996408,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"61","B4","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525,0.0947240774589164,204.965832333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.0721510687581054
"62","B4","Allium triquetrum",2022,1,23.9,NA,NA,0.00558149109349745,251.044323333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,0.673670525438904
"63","B4","Pentaglottis sempervirens",2022,1,25.302,0.51,NA,0.0239010354478474,204.965832333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.0721510687581054
"64","B4","Prunus laurocerasus",2021,1,5.70778291362008,5.42536,250.098571428571,0.0567064397131898,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"65","B5","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525,0.0947240774589164,177.93287625,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.509703644035135
"66","B5","Dipsacus fullonum",2023,1,20.076716665,0.95,2.67266666666667,0.0388690838098254,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"67","B5","Epipactis helleborine",2021,1,28.0505835,1,0.002634,0.00612488026844627,251.044323333333,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.0942976594657727
"68","B5","Hypericum androsaemum",2021,1,NA,0.58,0.0625,0.00860402257854563,201.027904333333,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.488498291508358
"69","B5","Hypericum androsaemum",2022,1,NA,0.58,0.0625,0.00464574236104061,177.93287675,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.509703635942187
"70","B5","Lamium galeobdolon",2022,1,NA,NA,NA,0.0041861183201231,156.66500675,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.853943136071971
"71","B5","Pentaglottis sempervirens",2022,1,25.302,0.51,NA,0.0239010354478474,156.66500575,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.853943152257866
"72","B5","Prunus laurocerasus",2021,1,5.70778291362008,5.42536,250.098571428571,0.0567064397131898,201.027904333333,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.488498291508357
"73","B6","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556,0.0301973764728694,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"74","B7","Alliaria petiolata",2022,1,47.0135,0.561111111111111,2.70525,0.0947240774589164,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"75","B8","Ageratum houstonianum",2022,1,NA,NA,0.12,0.00837223664024619,95.416771,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.84530061843439
"76","B8","Coriandrum sativum",2022,1,47.427,0.468571428571429,13.0428571428571,0.00837223664024619,95.416771,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.84530061843439
"77","B8","Cosmos bipinnatus",2021,1,NA,NA,7.814,0.00459366020133472,197.261809,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.51818048768343
"78","B8","Dioscorea communis",2021,1,30.3,2.1875,19.706,0.00459366020133472,251.044325,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.0942976463300647
"79","B8","Lysimachia punctata",2021,2,24.2,0.58125,NA,0.00918732040266945,197.261808666667,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.518180490310571
"80","C1","Aesculus hippocastanum",2022,1,10.960002739726,23.8,13737.6212314286,0.00558149109349745,156.712986,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.853166548993124
"81","C1","Crataegus monogyna",2022,1,10.8918091312607,6.40343177777778,163.821378947368,0.00558149109349745,148.980481666667,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.978324048378726
"82","C1","Fagus sylvatica",2022,1,15.1312086914368,23.9347058823529,246.218081555556,0.0301973764728694,148.980481666667,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.978324048378726
"83","C1","Ulex europaeus",2021,1,6.45583426547353,1.18,6.614712,0.0303776237568558,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"84","C10","Crocosmia crocosmiiflora",2023,1,NA,NA,NA,0.00971727095245634,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"85","C10","Erica cinerea",2021,1,9.05700112866817,0.482142857142857,0.085,0.02356753686912,197.261807666667,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.518180498191996
"86","C10","Jacobaea erucifolia",2023,1,NA,NA,NA,0.00971727095245634,146.379177333333,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-1.06806992299759
"87","C10","Lotus corniculatus",2022,1,22.0211194113235,0.165488888888889,1.21033653731343,0.0167444732804924,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"88","C10","Molinia caerulea",2021,1,19.7179310344828,0.8125,0.6,0.00911703652394973,251.044324,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.0942976542114895
"89","C10","Pulicaria dysenterica",2021,2,30.55,0.45,NA,0.00918732040266945,197.261807,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-0.518180503446279
"90","C10","Rumex acetosella",2023,1,26.433089602093,0.1329141875,0.72092435,0.00971727095245634,155.596370333333,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.937227855867647
"91","C10","Teucrium scorodonia",2023,1,23.7363636363636,0.261111111111111,0.7046,0.0206130606852535,146.379177666667,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-1.06806991826578
"92","C3","Allium triquetrum",2021,1,23.9,NA,NA,0.00918732040266945,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"93","C3","Bellis perennis",2023,1,27.9817033727273,0.0685248571428571,0.1287879,0.00971727095245634,162.4542415,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.83987738923887
"94","C3","Plantago lanceolata",2023,1,19.2313444539735,0.2055435,1.5269752195122,0.00971727095245634,132.3989745,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-1.2665249881795
"95","C3","Prunella vulgaris",2023,1,29.0513089351181,0.157670307692308,0.963407676470588,0.00971727095245634,132.3989745,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-1.2665249881795
"96","C3","Rudbeckia fulgida",2021,1,NA,NA,0.5,0.0158579475862891,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"97","C3","Urtica dioica",2023,1,22.1834656468364,0.480761904761905,0.1262775,0.0232523765174788,178.7482605,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,-0.608576696303986
"98","C4","Chelidonium majus",2022,2,44.8854545454545,0.4875,0.753333333333333,0.00837223664024619,136.900468,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.17384987518575
"99","C4","Humulus lupulus",2022,1,23.9666666666667,5,3.46,0.0041861183201231,136.900468,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.17384987518575
"100","C4","Symphytum orientale",2022,1,29.7,0.7,NA,0.0041861183201231,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"101","C5","Aegopodium podagraria",2022,1,27.8824242421053,0.578125,2.3615,0.00603372288671305,143.654935333333,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.06452277950247
"102","C5","Darmera peltata",2022,1,NA,NA,0.211,0.00558149109349745,158.887343,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.817972635978624
"103","C5","Viburnum lantana",2022,1,14.6005277302,3.4,47.3604108,0.00603372288671305,143.654935,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.06452278489776
"104","C8","Buddleja globosa",2022,1,NA,NA,NA,0.00837223664024619,41.3945825,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-2.71969806233248
"105","C8","Prunella vulgaris",2022,1,29.0513089351181,0.157670307692308,0.963407676470588,0.0212774256934289,41.3945825,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-2.71969806233248
"106","C9","Populus tremula",2022,1,13.662270417109,2.73138593443038,0.11483625,0.0171563130811004,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"107","C9","Ulex europaeus",2021,1,6.45583426547353,1.18,6.614712,0.0303776237568558,119.1655065,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.13369060258568
"108","C9","Vinca major",2021,1,15.01537,0.293333333333333,19.4088,0.00918732040266945,119.1655065,"Silwood","Silwood.2021",263.008868448649,126.880615946341,-1.13369060258568
"109","D10","Agrostis canina",2021,1,27.6652625722222,0.3,0.0575,7.92010379540466e-05,451.606247428571,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.48641601061964
"110","D10","Alpagrostis setacea",2021,8,NA,NA,NA,0.000969760559788004,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"111","D10","Amblystegium serpens",2021,1,NA,NA,NA,7.92010379540466e-05,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"112","D10","Asperifolia arguta",2021,2,NA,NA,NA,0.000158402075908093,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"113","D10","Aulacomnium palustre",2021,3,NA,NA,NA,0.00023760311386214,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"114","D10","Betula pendula",2021,1,15.1445311045607,13.5256842105263,0.421202181818182,0.000309806347845662,459.159744628571,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.54594832880443
"115","D10","Betula pubescens",2021,9,13.3996451045635,11.1411231343284,0.258388142857143,0.00104791786542839,459.159744628571,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.54594832880443
"116","D10","Brachythecium albicans",2021,1,NA,NA,NA,0.000426476197251868,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"117","D10","Brachythecium albicans",2023,1,NA,NA,NA,0.0194345419049127,NA,"Silwood","Silwood.2023",221.619555551961,70.4451802251502,NA
"118","D10","Brachythecium rivulare",2021,1,NA,NA,NA,7.92010379540466e-05,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"119","D10","Brachythecium rutabulum",2021,1,NA,NA,NA,7.92010379540466e-05,740.172277571429,"Silwood","Silwood.2021",263.008868448649,126.880615946341,3.76072740161174
"120","D10","Calluna vulgaris",2021,17,11.2354173508484,0.779285714285714,0.0356363636363636,0.0110919506546055,459.664546285714,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.5499268849722
"121","D10","Calluna vulgaris",2022,1,11.2354173508484,0.779285714285714,0.0356363636363636,0.00924867121400992,130.480713,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.27775935235275
"122","D10","Calypogeia fissa",2021,4,NA,NA,NA,0.000316804151816186,775.315028257143,"Silwood","Silwood.2021",263.008868448649,126.880615946341,4.0377023392222
"123","D10","Calypogeia muelleriana",2021,2,NA,NA,NA,0.000158402075908093,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"124","D10","Campylopus flexuosus",2021,1,NA,NA,NA,7.92010379540466e-05,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"125","D10","Campylopus introflexus",2021,13,NA,NA,NA,0.00113473621673302,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"126","D10","Campylopus pyriformis",2021,3,NA,NA,NA,0.000464572321444246,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"127","D10","Carex nigra",2021,1,19.2019230769231,0.14125,0.806666666666667,7.92010379540466e-05,437.673624742857,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.37660709629654
"128","D10","Carex pilulifera",2021,1,19.425,0.15,1.16666666666667,0.000426476197251868,437.673624742857,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.37660709629654
"129","D10","Carex rostrata",2021,1,14.7693690933,0.625,1.21733333333333,0.00236052166072037,437.7286934,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.37704111576225
"130","D10","Cephalozia bicuspidata",2021,2,NA,NA,NA,0.000158402075908093,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"131","D10","Cephaloziella divaricata",2021,10,NA,NA,NA,0.00135610613395563,775.315028257143,"Silwood","Silwood.2021",263.008868448649,126.880615946341,4.0377023392222
"132","D10","Ceratodon purpureus",2021,4,NA,NA,NA,0.00147245260627497,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"133","D10","Cytisus scoparius",2022,1,12.4571451724936,1.20555555555556,80.494895498538,0.00362061513513677,172.663205,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-0.594997986954679
"134","D10","Danthonia decumbens",2021,2,17.22,0.175,1.42545454545455,0.000158402075908093,451.177460342857,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.48303655756043
"135","D10","Dicranum scoparium",2021,1,NA,NA,NA,0.000193474991834845,741.310333171429,"Silwood","Silwood.2021",263.008868448649,126.880615946341,3.76969690094395
"136","D10","Dryopteris carthusiana",2021,1,35.0040777777778,0.375,NA,7.92010379540466e-05,767.190331171429,"Silwood","Silwood.2021",263.008868448649,126.880615946341,3.97366815224166
"137","D10","Equisetum fluviatile",2021,1,10.978076365,1,NA,7.92010379540466e-05,767.190330228571,"Silwood","Silwood.2021",263.008868448649,126.880615946341,3.9736681448106
"138","D10","Erica cinerea",2021,8,9.05700112866817,0.482142857142857,0.085,0.02356753686912,459.117688285714,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.54561686491183
"139","D10","Erica cinerea",2022,1,9.05700112866817,0.482142857142857,0.085,0.00668838475418533,130.480713,"Silwood","Silwood.2022",209.423483329602,61.782189411679,-1.27775935235275
"140","D10","Erica tetralix",2021,16,11.01625,0.405,0.0228,0.00350200879632793,459.117688285714,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.54561686491183
"141","D10","Eriophorum angustifolium",2021,3,9.0774073775249,0.2279,0.446666666666667,0.00250757001080602,438.154263942857,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.38039521788166
"142","D10","Funaria hygrometrica",2021,1,NA,NA,NA,0.00101155629377161,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"143","D10","Fuscocephaloziopsis connivens",2021,3,NA,NA,NA,0.00023760311386214,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"144","D10","Geheebia fallax",2021,1,NA,NA,NA,0.00066027830358031,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"145","D10","Hypnum jutlandicum",2021,13,NA,NA,NA,0.00113473621673302,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"146","D10","Hypochaeris radicata",2021,1,22.3831801463333,0.3262,0.804389210526316,7.92010379540466e-05,469.105695971429,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.62433659377836
"147","D10","Juncus acutiflorus",2021,5,12.0071428571429,0.525,0.01,0.00265815504355534,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"148","D10","Juncus conglomeratus",2021,1,4.984,0.731428571428571,0.017,7.92010379540466e-05,445.380983142857,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.43735205991856
"149","D10","Juncus squarrosus",2021,4,5.918,0.205625,0.07625,0.000316804151816186,445.3809822,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.4373520524875
"150","D10","Kindbergia praelonga",2021,1,NA,NA,NA,7.92010379540466e-05,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"151","D10","Leptodictyum riparium",2021,1,NA,NA,NA,7.92010379540466e-05,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"152","D10","Lophocolea bidentata",2021,1,NA,NA,NA,7.92010379540466e-05,776.686425028571,"Silwood","Silwood.2021",263.008868448649,126.880615946341,4.04851089938878
"153","D10","Molinia caerulea",2021,25,19.7179310344828,0.8125,0.6,0.00911703652394973,451.1774594,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.48303655012937
"154","D10","Narthecium ossifragum",2021,1,24.15,0.165,0.092,0.00236052166072037,486.463671514286,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.76114216816333
"155","D10","Pedicularis sylvatica",2021,1,11.55,0.12875,1.07,7.92010379540466e-05,469.105696914286,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.62433660120942
"156","D10","Pilosella officinarum",2022,1,14.4839690928571,0.0206428571428571,0.19,0.0101291698008604,NA,"Silwood","Silwood.2022",209.423483329602,61.782189411679,NA
"157","D10","Pinus sylvestris",2021,8,4.92704888008837,13.1851794619612,6.86829975,0.000969760559788004,721.573625314286,"Silwood","Silwood.2021",263.008868448649,126.880615946341,3.61414352732626
"158","D10","Plagiothecium curvifolium",2021,1,NA,NA,NA,7.92010379540466e-05,740.172277571429,"Silwood","Silwood.2021",263.008868448649,126.880615946341,3.76072740161174
"159","D10","Polytrichum juniperinum",2021,9,NA,NA,NA,0.0017412749265136,NA,"Silwood","Silwood.2021",263.008868448649,126.880615946341,NA
"160","D10","Potentilla erecta",2021,1,26.2880392462963,0.168727272727273,0.3382,0.00832368568150728,466.252091171429,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.601846122884
"161","D10","Quercus robur",2021,2,13.7566803291181,17.30856,3146.87815385714,0.000158402075908093,462.616703857143,"Silwood","Silwood.2021",263.008868448649,126.880615946341,1.57319409209765
